zoneId;data;temp_media;umidita_med;radSolareMedia;precipitazione
Zones ;Data;float;float;float;float
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/04/2024 19:30;17.21;59.10;14.17;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/04/2024 20:00;17.13;60.84;14.47;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/04/2024 20:30;17.02;64.45;14.16;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/04/2024 21:00;16.75;65.23;13.96;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/04/2024 21:30;16.36;60.54;13.95;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/04/2024 22:00;16.10;64.42;13.71;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/04/2024 22:30;15.92;66.87;13.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;04/04/2024 23:00;15.75;64.55;13.54;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;04/04/2024 23:30;15.86;64.25;13.41;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 00:00;15.35;66.55;13.57;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 00:30;14.81;66.08;13.45;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 01:00;14.35;63.52;12.75;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 01:30;14.34;63.86;12.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 02:00;14.35;63.37;12.94;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 02:30;14.43;61.84;12.75;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 03:00;14.11;61.62;12.50;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 03:30;14.13;60.65;12.84;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 04:00;13.71;59.40;13.07;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 04:30;13.34;62.92;12.65;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 05:00;13.29;66.95;13.68;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 05:30;12.84;68.79;23.70;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 06:00;13.42;69.49;87.89;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 06:30;14.90;65.45;177.33;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 07:00;15.63;63.25;262.99;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 07:30;16.81;58.31;354.04;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 08:00;18.22;50.91;419.38;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 08:30;18.23;52.61;519.52;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 09:00;17.79;55.87;589.44;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 09:30;18.64;54.70;649.31;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 10:00;19.33;53.77;685.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 10:30;19.81;47.35;713.46;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 11:00;19.82;46.31;771.89;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 11:30;19.86;49.10;801.10;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 12:00;20.23;45.21;802.02;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 12:30;20.73;45.11;771.24;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 13:00;21.89;43.73;715.92;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 13:30;22.46;43.42;656.84;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 14:00;20.38;53.57;669.55;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 14:30;20.54;49.88;571.22;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 15:00;20.79;47.55;367.75;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 15:30;21.11;48.32;355.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 16:00;19.29;58.22;189.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 16:30;18.88;60.04;298.76;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 17:00;19.19;57.83;139.90;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 17:30;18.67;59.95;65.56;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 18:00;18.04;63.61;23.16;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 18:30;17.80;64.59;14.41;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 19:00;17.76;64.85;14.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 19:30;17.72;64.59;13.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 20:00;17.43;63.85;13.76;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 20:30;17.22;60.58;14.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 21:00;16.79;59.74;13.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 21:30;16.58;57.17;14.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 22:00;16.50;56.56;14.02;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 22:30;16.65;55.22;13.66;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;05/04/2024 23:00;16.35;55.45;13.38;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;05/04/2024 23:30;15.83;57.56;13.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 00:00;15.66;56.61;12.97;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 00:30;15.40;56.83;13.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 01:00;15.37;54.09;13.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 01:30;15.74;51.10;13.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 02:00;15.71;52.14;13.44;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 02:30;15.05;61.85;13.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 03:00;13.88;68.90;12.76;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 03:30;13.21;70.09;12.43;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 04:00;13.70;69.58;12.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 04:30;14.51;68.31;12.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 05:00;14.12;69.86;13.88;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 05:30;13.22;72.13;25.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 06:00;14.19;63.38;100.45;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 06:30;15.77;59.17;184.75;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 07:00;17.48;55.18;268.64;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 07:30;17.43;60.74;349.32;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 08:00;17.70;62.98;433.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 08:30;17.73;63.51;471.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 09:00;18.24;58.00;578.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 09:30;18.53;59.97;573.03;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 10:00;18.27;57.26;657.59;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 10:30;19.42;52.21;719.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 11:00;20.26;51.13;729.97;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 11:30;20.57;53.10;769.48;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 12:00;20.32;51.17;551.98;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 12:30;21.82;45.94;584.47;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 13:00;22.22;46.13;702.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 13:30;23.35;44.53;745.86;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 14:00;22.51;50.68;652.60;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 14:30;20.26;60.95;439.30;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 15:00;19.71;61.01;348.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 15:30;20.17;59.87;443.71;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 16:00;20.52;59.29;360.94;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 16:30;21.24;55.20;271.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 17:00;21.06;50.47;181.55;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 17:30;20.28;49.29;63.21;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 18:00;19.45;50.22;22.01;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 18:30;19.15;49.92;16.15;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 19:00;18.99;50.04;15.40;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 19:30;18.96;48.25;16.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 20:00;19.08;47.25;15.57;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 20:30;18.45;49.64;15.42;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 21:00;17.94;50.33;15.42;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 21:30;17.91;50.78;14.57;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 22:00;17.69;52.66;14.28;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 22:30;17.31;51.33;14.35;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;06/04/2024 23:00;16.77;51.86;13.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;06/04/2024 23:30;15.93;54.56;13.66;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 00:00;16.02;54.34;13.73;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 00:30;15.81;55.44;13.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 01:00;16.01;53.18;13.42;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 01:30;15.87;50.64;13.76;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 02:00;15.53;51.81;14.07;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 02:30;15.40;53.38;13.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 03:00;15.40;53.80;13.26;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 03:30;15.68;52.58;13.39;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 04:00;15.09;57.49;13.00;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 04:30;14.52;62.06;13.12;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 05:00;14.36;64.58;14.16;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 05:30;14.08;65.10;23.20;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 06:00;14.39;63.51;84.86;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 06:30;15.54;61.67;175.98;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 07:00;17.41;57.46;274.04;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 07:30;19.10;52.45;359.02;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 08:00;20.34;49.51;440.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 08:30;22.23;43.88;515.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 09:00;24.15;35.62;585.68;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 09:30;25.19;32.86;650.76;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 10:00;26.15;30.99;705.49;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 10:30;26.60;29.59;739.96;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 11:00;26.78;28.16;770.21;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 11:30;27.40;27.04;790.75;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 12:00;27.78;25.71;793.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 12:30;27.68;24.51;782.53;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 13:00;28.40;23.27;754.85;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 13:30;28.10;23.06;715.59;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 14:00;27.84;23.29;662.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 14:30;27.19;24.35;601.89;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 15:00;27.16;22.31;530.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 15:30;27.06;23.06;449.37;0.20
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 16:00;26.29;25.61;365.67;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 16:30;26.21;24.89;276.33;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 17:00;25.74;25.48;187.68;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 17:30;24.36;28.41;71.86;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 18:00;23.00;32.04;27.62;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 18:30;21.62;34.60;19.01;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 19:00;20.98;35.23;17.91;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 19:30;20.94;34.31;17.67;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 20:00;20.76;35.56;17.79;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 20:30;20.19;40.28;16.81;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 21:00;19.60;43.21;16.56;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 21:30;19.64;38.90;16.19;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 22:00;19.45;42.36;15.82;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 22:30;19.08;47.56;15.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;07/04/2024 23:00;18.83;49.30;15.64;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;07/04/2024 23:30;18.33;52.18;15.47;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 00:00;17.87;55.27;15.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 00:30;17.15;57.85;15.00;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 01:00;17.02;57.25;15.18;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 01:30;17.30;54.17;14.47;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 02:00;16.69;58.05;14.30;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 02:30;16.69;60.28;13.97;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 03:00;16.79;60.56;14.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 03:30;16.04;66.11;14.14;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 04:00;15.98;75.43;13.77;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 04:30;16.18;71.76;13.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 05:00;16.07;68.69;15.64;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 05:30;15.27;66.33;28.33;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 06:00;15.95;60.88;97.52;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 06:30;17.86;57.63;185.41;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 07:00;18.50;57.31;270.26;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 07:30;18.21;61.54;356.88;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 08:00;18.35;67.91;443.62;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 08:30;18.73;68.09;522.70;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 09:00;18.86;66.21;594.78;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 09:30;18.95;63.63;658.92;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 10:00;19.45;61.66;712.08;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 10:30;19.67;60.38;751.74;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 11:00;19.96;57.21;778.03;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 11:30;20.05;56.51;793.95;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 12:00;20.47;54.43;798.56;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 12:30;20.24;60.60;786.70;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 13:00;20.32;62.05;761.89;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 13:30;19.77;65.09;713.21;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 14:00;20.12;64.15;624.13;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 14:30;20.28;64.32;568.73;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 15:00;20.54;63.16;510.63;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 15:30;20.82;61.36;428.62;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 16:00;21.00;55.32;236.35;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 16:30;20.98;48.88;167.34;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 17:00;20.90;48.81;199.19;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 17:30;20.29;51.56;92.99;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 18:00;19.77;53.03;28.75;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 18:30;19.63;52.20;16.05;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 19:00;19.44;54.31;15.97;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 19:30;19.11;55.05;15.32;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 20:00;18.87;56.95;14.98;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 20:30;18.68;57.67;15.26;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 21:00;18.35;58.78;15.03;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 21:30;18.08;59.47;14.91;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 22:00;17.66;60.49;14.43;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 22:30;17.13;64.43;14.57;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;08/04/2024 23:00;16.69;68.55;14.12;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;08/04/2024 23:30;16.07;72.85;13.54;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 00:00;15.75;71.19;13.57;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 00:30;15.65;69.61;13.38;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 01:00;15.65;69.66;13.42;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 01:30;15.66;70.14;13.61;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 02:00;15.57;72.04;13.50;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 02:30;15.56;72.96;13.87;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 03:00;15.53;73.13;13.23;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 03:30;15.41;72.20;13.12;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 04:00;15.32;72.53;13.17;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 04:30;15.10;72.69;12.85;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 05:00;15.05;74.56;14.84;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 05:30;15.16;74.73;31.29;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 06:00;15.79;74.28;118.96;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 06:30;16.85;71.55;205.73;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 07:00;17.61;69.33;285.82;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 07:30;18.38;68.03;378.88;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 08:00;18.86;67.03;447.10;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 08:30;19.70;64.22;518.27;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 09:00;20.15;60.18;612.73;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 09:30;20.40;55.94;656.94;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 10:00;21.19;56.65;721.85;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 10:30;20.49;61.28;766.98;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 11:00;20.59;57.74;779.67;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 11:30;21.04;54.05;789.15;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 12:00;21.82;48.91;790.79;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 12:30;22.49;45.68;788.71;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 13:00;22.26;42.93;770.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 13:30;22.24;44.88;713.75;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 14:00;21.56;48.69;672.80;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 14:30;21.86;44.08;604.06;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 15:00;22.30;40.10;535.96;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 15:30;22.40;40.15;454.20;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 16:00;21.81;42.92;344.59;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 16:30;21.08;48.04;280.55;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 17:00;20.93;47.30;188.29;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 17:30;20.38;48.52;68.72;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 18:00;19.88;47.50;24.39;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 18:30;19.54;49.97;16.65;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 19:00;19.13;53.97;15.79;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 19:30;18.59;58.04;15.32;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 20:00;18.20;60.47;15.10;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 20:30;17.90;61.61;14.79;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 21:00;17.58;60.15;14.73;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 21:30;17.27;60.92;14.50;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 22:00;16.95;63.02;14.44;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 22:30;16.72;65.50;14.41;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;09/04/2024 23:00;16.41;68.71;13.95;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;09/04/2024 23:30;16.22;71.50;13.10;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/04/2024 00:00;15.92;74.44;13.22;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/04/2024 00:30;15.86;77.54;13.42;0.00
0b13c64b-08ff-4a61-985f-2b44b23c7c45;10/04/2024 01:00;16.35;79.31;13.72;0.00
7e7dd09c-a8ee-414d-b138-c058a3a3066e;10/04/2024 01:30;16.70;80.53;14.12;0.00
